Number,From Name,To Number,To Name,ID,Circuit,Status,Xfrmr,From MW,From Mvar,From MVA,Lim MVA,MW Loss,Mvar Loss,Test No,Group,Condition,,
37,37,38,MACKINTO,1646,1,Closed,No,-79,33.3,85.7,180,1,-4.9,15,BR,OK,,
39,ROSEBERY,37,37,1647,1,Closed,No,-0.6,5,5,180,0,-9.2,15,BR,OK,,
37,37,42,FARRELL,1648,1,Closed,Yes,78.9,22.4,82,180,0.9,-5.2,15,BR,OK,,
37,37,119,QUEENFAR,1649,1,Closed,No,-0.5,-22.9,22.9,180,0,-9.1,15,BR,OK,,
37,37,120,NBUSQUEW,1650,1,Closed,No,0,-18.5,18.5,180,0,-9.2,15,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1651,1,Closed,No,0.6,-5,5,0,0,0,15,BR,OK,,
40,QUEENSTO,41,NEWTON,1652,1,Closed,No,0,-9.5,9.5,180,0,-9.5,15,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1653,1,Closed,No,0,9.5,9.5,180,0,-9.3,15,BR,OK,,
43,BASTYAN,42,FARRELL,1654,1,Closed,No,80,6.2,80.2,180,0.9,-5.3,15,BR,OK,,
42,FARRELL,44,JOHN BUT,1655,1,Closed,No,-141.1,8.2,141.4,180,2.9,2.6,15,BR,OK,,
42,FARRELL,45,TRIBUTE,1656,1,Closed,No,-82,-10.6,82.7,180,1,-5,15,BR,OK,,
46,REECE,42,FARRELL,1657,1,Closed,No,115,-0.6,115,180,1.8,-1.6,15,BR,OK,,
47,REECE,42,FARRELL,1658,1,Closed,No,115,-0.6,115,180,1.8,-1.6,15,BR,OK,,
121,NBUS,51,FISHER,1659,1,Closed,No,52.2,100.7,113.4,180,1.7,-2.8,15,BR,OK,,
52,ROWALLAN,121,NBUS,1660,1,Closed,No,11,-118.6,119.1,180,1.8,-2.3,15,BR,OK,,
54,TAMAR VA,53,53,1661,1,Closed,No,200,70.1,211.9,180,6.3,16.7,15,BR,OK,,
53,53,55,BASSLINK,1662,1,Closed,No,0.3,-80.2,80.2,180,0.3,-80.2,15,BR,OK,,
56,COMALCO,53,53,1663,1,Closed,No,-300,0,300,180,16.4,58.1,15,BR,OK,,
53,53,57,GEORGE T,1664,1,Closed,Yes,103.4,-1.9,103.4,180,1.7,-1.1,15,BR,OK,,
57,GEORGE T,59,TEMCO,1665,1,Closed,No,101.7,-0.8,101.7,180,1.7,-0.8,15,BR,OK,,
120,NBUSQUEW,132,132,1666,1,Closed,No,0,0,0,180,0,0,15,BR,OK,,
11,SMITHTON,10,PORT LAT,1667,1,Closed,No,-234.3,82.2,248.3,180,12.8,45.1,16,BR,OK,,
10,PORT LAT,20,BURNIE,1668,1,Closed,No,-247.1,37.2,249.9,180,12.9,45.2,16,BR,OK,,
11,SMITHTON,20,BURNIE,1669,1,Open,No,0,0,0,100,0,0,16,BR,OK,,
33,SLACK,11,SMITHTON,1670,1,Closed,Yes,-234.3,201.6,309.1,1000,0,119.3,16,BR,OK,,
12,EMU BAY,13,ULVERSTO,1671,1,Closed,No,-65.9,-67.2,94.1,180,1.4,-2.2,16,BR,OK,,
20,BURNIE,12,EMU BAY,1672,1,Closed,No,-64.3,-67.8,93.5,180,1.6,-0.7,16,BR,OK,,
13,ULVERSTO,14,PALOONA,1673,1,Closed,No,-67.3,-65,93.6,180,1.3,-3.6,16,BR,OK,,
14,PALOONA,15,SHEFFIEL,1674,1,Closed,No,-57.8,93.3,109.7,180,1.8,-1.5,16,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1675,1,Closed,No,0,-8.2,8.2,180,0,-8.2,16,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1676,1,Closed,No,0,-8.2,8.2,180,0,-8.2,16,BR,OK,,
15,SHEFFIEL,18,RAILTON,1677,1,Closed,No,0,-8.2,8.2,180,0,-8.2,16,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1678,1,Closed,No,-287.7,17.9,288.2,180,14,48,16,BR,OK,,
20,BURNIE,15,SHEFFIEL,1679,1,Open,No,0,0,0,180,0,0,16,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1680,1,Closed,Yes,-361.3,89.3,372.1,1000,0,197.4,16,BR,OK,,
16,WESLEY V,17,DEVONPOR,1681,1,Open,No,0,0,0,180,0,0,16,BR,OK,,
19,DEVILS G,21,DEVILS B,1682,1,Closed,Yes,287.7,-17.9,288.2,1000,0,131.2,16,BR,OK,,
23,,20,BURNIE,1683,1,Closed,Yes,0,0,0,1000,0,0,16,BR,OK,,
34,Hamsphir,20,BURNIE,1684,1,Closed,No,203.8,-34.3,206.6,180,8.1,25.6,16,BR,OK,,
22,SHEFF_B2,23,,1685,1,Open,No,0,0,0,180,0,0,16,BR,OK,,
42,FARRELL,22,SHEFF_B2,1686,1,Closed,No,401.1,-22.9,401.8,180,23,82.9,16,BR,OK,,
48,CETHANA,22,SHEFF_B2,1687,1,Closed,No,85,34.2,91.6,180,1.2,-3.9,16,BR,OK,,
49,WILMOT,22,SHEFF_B2,1688,1,Closed,No,51,41.6,65.8,180,0.7,-6.1,16,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1689,1,Closed,No,30,46.5,55.3,180,0.5,-6.8,16,BR,OK,,
51,FISHER,22,SHEFF_B2,1690,1,Closed,No,53,41.1,67.1,180,0.7,-6,16,BR,OK,,
53,53,22,SHEFF_B2,1691,1,Closed,No,-224.8,51.5,230.6,180,8.1,24,16,BR,OK,,
132,132,34,Hamsphir,1692,1,Closed,No,203.8,24.2,205.2,180,0,58.5,16,BR,OK,,
132,132,35,Savage r,1693,1,Closed,No,0,0,0,180,0,0,16,BR,OK,,
36,QUE,120,NBUSQUEW,1694,1,Closed,No,0,0,0,180,0,-7.5,16,BR,OK,,
37,37,38,MACKINTO,1695,1,Closed,No,-78.7,-51.4,94,180,1.3,-3.6,16,BR,OK,,
39,ROSEBERY,37,37,1696,1,Closed,No,-0.5,4.5,4.6,180,0,-8.3,16,BR,OK,,
37,37,42,FARRELL,1697,1,Closed,Yes,-125.1,-13.4,125.8,180,2.4,0.9,16,BR,OK,,
37,37,119,QUEENFAR,1698,1,Closed,No,-0.5,-20.8,20.8,180,0,-8.3,16,BR,OK,,
37,37,120,NBUSQUEW,1699,1,Closed,No,203.8,98.5,226.3,180,0,23.3,16,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1700,1,Closed,No,0.5,-4.5,4.6,0,0,0,16,BR,OK,,
40,QUEENSTO,41,NEWTON,1701,1,Closed,No,0,-8.6,8.6,180,0,-8.6,16,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1702,1,Closed,No,0,8.6,8.6,180,0,-8.5,16,BR,OK,,
43,BASTYAN,42,FARRELL,1703,1,Closed,No,80,1.3,80,180,0.9,-5.4,16,BR,OK,,
42,FARRELL,44,JOHN BUT,1704,1,Closed,No,-141.1,13.1,141.7,180,2.9,2.6,16,BR,OK,,
42,FARRELL,45,TRIBUTE,1705,1,Closed,No,-82,-5.8,82.2,180,1,-5.1,16,BR,OK,,
46,REECE,42,FARRELL,1706,1,Closed,No,115,-5.5,115.1,180,1.8,-1.6,16,BR,OK,,
47,REECE,42,FARRELL,1707,1,Closed,No,115,-5.5,115.1,180,1.8,-1.6,16,BR,OK,,
121,NBUS,51,FISHER,1708,1,Closed,No,53.6,34.1,63.5,180,0.6,-7,16,BR,OK,,
52,ROWALLAN,121,NBUS,1709,1,Closed,No,11,-57.6,58.6,180,0.4,-7.7,16,BR,OK,,
54,TAMAR VA,53,53,1710,1,Closed,No,200,32.9,202.7,180,5.7,14.2,16,BR,OK,,
53,53,55,BASSLINK,1711,1,Closed,No,0.3,-83.8,83.8,180,0.3,-83.8,16,BR,OK,,
56,COMALCO,53,53,1712,1,Closed,No,-300,0,300,180,15.6,54.3,16,BR,OK,,
53,53,57,GEORGE T,1713,1,Closed,Yes,103.2,-3.3,103.3,180,1.6,-1.7,16,BR,OK,,
57,GEORGE T,59,TEMCO,1714,1,Closed,No,101.6,-1.5,101.6,180,1.6,-1.5,16,BR,OK,,
120,NBUSQUEW,132,132,1715,1,Closed,No,203.8,82.7,219.9,180,0,58.5,16,BR,OK,,
11,SMITHTON,10,PORT LAT,1716,1,Closed,No,-219.9,-13,220.3,180,14.4,52.6,17,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1717,1,Closed,No,-234.3,-65.6,243.3,180,14.2,50.7,17,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1718,1,Closed,No,-240,-70.4,250.1,100,0,133.8,17,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1719,1,Closed,Yes,-460,523.9,697.2,1000,0,607.3,17,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1720,1,Closed,No,-27.5,-113.5,116.8,180,2,-0.4,17,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1721,1,Closed,No,-25.2,-111.6,114.4,180,2.3,1.9,17,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1722,1,Closed,No,-29.5,-113,116.8,180,1.7,-2.8,17,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1723,1,Closed,No,-49.8,154.8,162.6,180,3.4,4,17,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1724,1,Closed,No,0,-8.9,8.9,180,0,-8.9,17,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1725,1,Closed,No,0,-8.9,8.9,180,0,-8.9,17,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1726,1,Closed,No,0,-8.9,8.9,180,0,-8.9,17,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1727,1,Open,No,0,0,0,180,0,0,17,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1728,1,Closed,No,-115.9,-176.6,211.2,180,8.1,24.5,17,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1729,1,Closed,Yes,-258.8,13.7,259.2,1000,0,88.7,17,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1730,1,Open,No,0,0,0,180,0,0,17,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1731,1,Closed,Yes,55.6,10.2,56.5,1000,0,3.9,17,BR,BLACKOUT,,
23,,20,BURNIE,1732,1,Closed,Yes,181.2,91.5,203,1000,0,59.3,17,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1733,1,Closed,No,171.5,13.6,172,180,5.2,13.6,17,BR,BLACKOUT,,
22,SHEFF_B2,23,,1734,1,Closed,No,187.4,107.4,216,180,6.2,15.9,17,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1735,1,Closed,No,518.6,-10.6,518.7,180,33.2,122.3,17,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1736,1,Closed,No,94.3,54.7,109,180,1.5,-4,17,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1737,1,Closed,No,55.1,63.2,83.9,180,0.9,-6.3,17,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1738,1,Closed,No,30.9,68.9,75.5,180,0.8,-6.9,17,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1739,1,Closed,No,55.5,69.1,88.7,180,1,-5.9,17,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1740,1,Closed,No,-261.2,65.2,269.2,180,9.7,29.1,17,BR,BLACKOUT,,
132,132,34,Hamsphir,1741,1,Closed,No,171.5,50.8,178.8,180,0,37.1,17,BR,BLACKOUT,,
132,132,35,Savage r,1742,1,Closed,No,0,0,0,180,0,0,17,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1743,1,Closed,No,0,0,0,180,0,-9,17,BR,BLACKOUT,,
37,37,38,MACKINTO,1744,1,Closed,No,-86.4,-38.3,94.5,180,1.1,-5.8,17,BR,BLACKOUT,,
39,ROSEBERY,37,37,1745,1,Closed,No,-0.6,5.4,5.4,180,0,-9.9,17,BR,BLACKOUT,,
37,37,42,FARRELL,1746,1,Closed,Yes,-85.2,-10.5,85.8,180,0.9,-6.3,17,BR,BLACKOUT,,
37,37,119,QUEENFAR,1747,1,Closed,No,-0.6,-24.6,24.6,180,0,-9.8,17,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1748,1,Closed,No,171.5,88.7,193.1,180,0,9.9,17,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1749,1,Closed,No,0.6,-5.4,5.4,0,0,0,17,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1750,1,Closed,No,0,-10.2,10.2,180,0,-10.2,17,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1751,1,Closed,No,0,10.2,10.2,180,0,-10,17,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1752,1,Closed,No,91.2,2,91.2,180,1,-6.3,17,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1753,1,Closed,No,-161.9,14.4,162.5,180,3.3,2.8,17,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1754,1,Closed,No,-93.6,-7.3,93.8,180,1.1,-6,17,BR,BLACKOUT,,
46,REECE,42,FARRELL,1755,1,Closed,No,131.6,-5.8,131.8,180,2.1,-2,17,BR,BLACKOUT,,
47,REECE,42,FARRELL,1756,1,Closed,No,131.6,-5.8,131.8,180,2.1,-2,17,BR,BLACKOUT,,
121,NBUS,51,FISHER,1757,1,Closed,No,56.4,61.7,83.6,180,0.9,-7.5,17,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1758,1,Closed,No,18.6,-93.9,95.7,180,1,-6.9,17,BR,BLACKOUT,,
54,TAMAR VA,53,53,1759,1,Closed,No,228.3,47.1,233.1,180,6.6,16.4,17,BR,BLACKOUT,,
53,53,55,BASSLINK,1760,1,Closed,No,0.3,-95.7,95.7,180,0.3,-95.7,17,BR,BLACKOUT,,
56,COMALCO,53,53,1761,1,Closed,No,-345.5,-0.9,345.5,180,18.1,63.5,17,BR,BLACKOUT,,
53,53,57,GEORGE T,1762,1,Closed,Yes,118.9,-3.1,119,180,1.9,-1.8,17,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1763,1,Closed,No,117.1,-1.3,117.1,180,1.9,-1.6,17,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1764,1,Closed,No,171.5,87.9,192.7,180,0,37.1,17,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1765,1,Closed,No,-207.2,1.3,207.2,180,12.9,46.7,18,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1766,1,Closed,No,-220.1,-45.4,224.7,180,12.8,45.3,18,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1767,1,Closed,No,-229.9,-51.1,235.5,100,0,119.9,18,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1768,1,Closed,Yes,-437.1,494.2,659.8,1000,0,543.9,18,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1769,1,Open,No,0,0,0,180,0,0,18,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1770,1,Closed,No,0,-6.2,6.2,180,0,-6.2,18,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1771,1,Closed,No,0,0,0,180,0,-10.5,18,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1772,1,Closed,No,-9.4,179.7,180,180,4.1,6.8,18,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1773,1,Closed,No,0,-13.1,13.1,180,0,-8.7,18,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1774,1,Closed,No,0,-13.1,13.1,180,0,-8.7,18,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1775,1,Closed,No,0,-8.7,8.7,180,0,-8.7,18,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1776,1,Open,No,0,0,0,180,0,0,18,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1777,1,Closed,No,-121.4,-203,236.5,180,11.1,36.7,18,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1778,1,Closed,Yes,-260.8,6.4,260.9,1000,0,91.7,18,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1779,1,Closed,No,0,-4.4,4.4,180,0,-8.8,18,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1780,1,Closed,Yes,81.1,7.4,81.4,1000,0,8.2,18,BR,BLACKOUT,,
23,,20,BURNIE,1781,1,Closed,Yes,178.5,109.5,209.4,1000,0,64.4,18,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1782,1,Closed,No,168.2,22.3,169.7,180,5.4,15,18,BR,BLACKOUT,,
22,SHEFF_B2,23,,1783,1,Closed,No,185.2,127.5,224.9,180,6.7,18,18,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1784,1,Closed,No,525.3,-6,525.3,180,33.7,124.6,18,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1785,1,Closed,No,94,61.5,112.4,180,1.6,-3.8,18,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1786,1,Closed,No,54.5,70.2,88.8,180,1,-6,18,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1787,1,Closed,No,30,75.9,81.7,180,0.9,-6.5,18,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1788,1,Closed,No,54.6,75.6,93.2,180,1.1,-5.6,18,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1789,1,Closed,No,-264.2,68.2,272.8,180,9.9,29.9,18,BR,BLACKOUT,,
132,132,34,Hamsphir,1790,1,Closed,No,168.2,60.8,178.9,180,0,38.5,18,BR,BLACKOUT,,
132,132,35,Savage r,1791,1,Closed,No,0,0,0,180,0,0,18,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1792,1,Closed,No,0,0,0,180,0,-9,18,BR,BLACKOUT,,
37,37,38,MACKINTO,1793,1,Closed,No,-85.8,-45.1,96.9,180,1.1,-5.7,18,BR,BLACKOUT,,
39,ROSEBERY,37,37,1794,1,Closed,No,-0.6,5.4,5.4,180,0,-9.9,18,BR,BLACKOUT,,
37,37,42,FARRELL,1795,1,Closed,Yes,-82.5,-15.8,84,180,0.9,-6.6,18,BR,BLACKOUT,,
37,37,119,QUEENFAR,1796,1,Closed,No,-0.6,-24.7,24.7,180,0,-9.8,18,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1797,1,Closed,No,168.2,100.9,196.2,180,0,10.5,18,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1798,1,Closed,No,0.6,-5.4,5.4,0,0,0,18,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1799,1,Closed,No,0,-10.3,10.3,180,0,-10.3,18,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1800,1,Closed,No,0,10.3,10.3,180,0,-10.1,18,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1801,1,Closed,No,91.7,4,91.8,180,1,-6.4,18,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1802,1,Closed,No,-163.1,12.6,163.6,180,3.3,2.7,18,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1803,1,Closed,No,-94.1,-9.3,94.6,180,1.1,-6.1,18,BR,BLACKOUT,,
46,REECE,42,FARRELL,1804,1,Closed,No,132.5,-4,132.6,180,2.1,-2.1,18,BR,BLACKOUT,,
47,REECE,42,FARRELL,1805,1,Closed,No,132.5,-4,132.6,180,2.1,-2.1,18,BR,BLACKOUT,,
121,NBUS,51,FISHER,1806,1,Closed,No,55.6,68.3,88.1,180,0.9,-7.2,18,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1807,1,Closed,No,20.1,-99.9,101.9,180,1.1,-6.5,18,BR,BLACKOUT,,
54,TAMAR VA,53,53,1808,1,Closed,No,229.6,51.3,235.2,180,6.7,16.6,18,BR,BLACKOUT,,
53,53,55,BASSLINK,1809,1,Closed,No,0.3,-96.2,96.2,180,0.3,-96.2,18,BR,BLACKOUT,,
56,COMALCO,53,53,1810,1,Closed,No,-348.4,-1.2,348.4,180,18.4,64.4,18,BR,BLACKOUT,,
53,53,57,GEORGE T,1811,1,Closed,Yes,120,-2.9,120,180,1.9,-1.8,18,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1812,1,Closed,No,118.1,-1.1,118.1,180,1.9,-1.5,18,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1813,1,Closed,No,168.2,99.4,195.4,180,0,38.5,18,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1814,1,Closed,No,-16.9,18.1,24.8,180,0.1,-8.5,19,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1815,1,Closed,No,-17,26.7,31.6,180,0.2,-8,19,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1816,1,Closed,No,-26.2,25.3,36.4,100,0,1.3,19,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1817,1,Open,Yes,0,0,0,1000,0,0,19,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1818,1,Closed,No,66,-63.7,91.8,180,1.1,-5,19,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1819,1,Closed,No,67.3,-67.6,95.4,180,1.2,-3.9,19,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1820,1,Closed,No,64.9,-58.7,87.6,180,0.9,-6,19,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1821,1,Closed,No,46.8,272.9,276.9,180,10,31.3,19,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1822,1,Closed,No,0,-10.9,10.9,180,0,-7.2,19,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1823,1,Closed,No,0,-10.9,10.9,180,0,-7.3,19,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1824,1,Closed,No,0,-7.3,7.3,180,0,-7.3,19,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1825,1,Closed,No,-450.8,-90.4,459.8,180,70.4,275.3,19,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1826,1,Closed,No,209.7,94.4,230,180,7.8,23.3,19,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1827,1,Closed,Yes,-282.6,-23.9,283.6,1000,0,130.2,19,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1828,1,Closed,No,0,-3.7,3.7,180,0,-7.3,19,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1829,1,Closed,Yes,450.8,90.4,459.8,1000,0,661.7,19,BR,BLACKOUT,,
23,,20,BURNIE,1830,1,Closed,Yes,156.2,21.4,157.6,1000,0,33.5,19,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1831,1,Closed,No,168.2,-12.5,168.6,180,4,7.3,19,BR,BLACKOUT,,
22,SHEFF_B2,23,,1832,1,Closed,No,159.7,26.5,161.9,180,3.5,5.1,19,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1833,1,Closed,No,509.9,-6.8,510,180,32.9,121.4,19,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1834,1,Closed,No,92.4,53.3,106.7,180,1.5,-3.8,19,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1835,1,Closed,No,54.3,61.6,82.1,180,0.9,-6.1,19,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1836,1,Closed,No,30.7,67.1,73.8,180,0.8,-6.7,19,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1837,1,Closed,No,55,69.3,88.4,180,1,-5.6,19,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1838,1,Closed,No,-253.6,63.5,261.4,180,9.4,28.2,19,BR,BLACKOUT,,
132,132,34,Hamsphir,1839,1,Closed,No,168.2,16.5,169,180,0,29,19,BR,BLACKOUT,,
132,132,35,Savage r,1840,1,Closed,No,0,0,0,180,0,0,19,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1841,1,Closed,No,0,0,0,180,0,-9.5,19,BR,BLACKOUT,,
37,37,38,MACKINTO,1842,1,Closed,No,-88.1,-12.4,88.9,180,1,-6,19,BR,BLACKOUT,,
39,ROSEBERY,37,37,1843,1,Closed,No,-0.6,5.4,5.4,180,0,-9.8,19,BR,BLACKOUT,,
37,37,42,FARRELL,1844,1,Closed,Yes,-80.2,10.3,80.9,180,0.8,-6.5,19,BR,BLACKOUT,,
37,37,119,QUEENFAR,1845,1,Closed,No,-0.5,-24.5,24.6,180,0,-9.7,19,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1846,1,Closed,No,168.2,41.9,173.3,180,0,5.8,19,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1847,1,Closed,No,0.6,-5.4,5.4,0,0,0,19,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1848,1,Closed,No,0,-10.2,10.2,180,0,-10.2,19,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1849,1,Closed,No,0,10.2,10.2,180,0,-10,19,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1850,1,Closed,No,89.3,-1.5,89.3,180,1,-6.1,19,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1851,1,Closed,No,-158,17.5,158.9,180,3.2,2.8,19,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1852,1,Closed,No,-91.6,-3.7,91.7,180,1.1,-5.8,19,BR,BLACKOUT,,
46,REECE,42,FARRELL,1853,1,Closed,No,128.6,-9.1,128.9,180,2,-1.9,19,BR,BLACKOUT,,
47,REECE,42,FARRELL,1854,1,Closed,No,128.6,-9.1,128.9,180,2,-1.9,19,BR,BLACKOUT,,
121,NBUS,51,FISHER,1855,1,Closed,No,55.9,62.1,83.6,180,0.9,-7.1,19,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1856,1,Closed,No,16.6,-94.9,96.3,180,1,-6.4,19,BR,BLACKOUT,,
54,TAMAR VA,53,53,1857,1,Closed,No,222.3,45.8,227,180,6.4,16,19,BR,BLACKOUT,,
53,53,55,BASSLINK,1858,1,Closed,No,0.3,-93,93,180,0.3,-93,19,BR,BLACKOUT,,
56,COMALCO,53,53,1859,1,Closed,No,-335.9,-0.7,335.9,180,17.6,61.7,19,BR,BLACKOUT,,
53,53,57,GEORGE T,1860,1,Closed,Yes,115.6,-3.1,115.7,180,1.8,-1.8,19,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1861,1,Closed,No,113.8,-1.3,113.8,180,1.8,-1.5,19,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1862,1,Closed,No,168.2,45.5,174.2,180,0,29,19,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1863,1,Closed,No,-136.2,12.8,136.8,180,3,3.7,1,GR,OK,,
10,PORT LAT,20,BURNIE,1864,1,Closed,No,-139.2,9.1,139.5,180,3,3.6,1,GR,OK,,
11,SMITHTON,20,BURNIE,1865,1,Closed,No,-155.9,-14.7,156.6,100,0,27.8,1,GR,OK,,
33,SLACK,11,SMITHTON,1866,1,Closed,Yes,-292.2,124,317.4,1000,0,125.9,1,GR,OK,,
12,EMU BAY,13,ULVERSTO,1867,1,Closed,No,-11.2,-20,22.9,180,0.1,-8.6,1,GR,OK,,
20,BURNIE,12,EMU BAY,1868,1,Closed,No,-11.1,-28.2,30.3,180,0.1,-8.2,1,GR,OK,,
13,ULVERSTO,14,PALOONA,1869,1,Closed,No,-11.3,-11.4,16,180,0,-8.9,1,GR,OK,,
14,PALOONA,15,SHEFFIEL,1870,1,Closed,No,-0.5,5.8,5.8,180,0,-8.9,1,GR,OK,,
